"Unnamed: 0","id","initialdat","finaldate","area_ha","longitude","latitude","days_between"
"525421","1583004","2002-08-04","2002-08-04","21.4771046949148","33.2226944495856","37.6562500160788","0"
"525422","1583005","2002-08-09","2002-08-09","128.853810942304","35.6743211403084","37.4034722941529","0"
"525423","1583007","2002-08-09","2002-08-12","644.234354984117","34.9179694483917","37.1151394682431","3"
"525424","1583008","2002-08-13","2002-08-13","21.47445537889","35.4374034442431","37.1104166824133","0"
"525425","1583009","2002-08-03","2002-08-05","85.8972617621422","27.8740428954661","37.066666739608","2"
"525426","1583010","2002-08-11","2002-08-11","21.4742535507083","35.0001692638882","37.0687500157215","0"
"525427","1583011","2002-08-09","2002-08-12","322.112474695659","34.9817448046441","37.0559728505564","3"
"525428","1583012","2002-08-11","2002-08-11","21.4741729046583","34.9559355539866","37.0520833490448","0"
"525429","1583013","2002-08-11","2002-08-11","21.4741730603695","34.9977020366139","37.0520833490448","0"
"546589","1621889","2002-08-05","2002-08-08","42.9581916344047","41.0095671644906","38.0645833496643","3"
"546595","1621481","2002-08-08","2002-08-10","236.374979809856","44.0085311096973","39.9865532281618","2"
"546596","1621483","2002-08-03","2002-08-05","42.9770653042555","43.991026774484","39.9812500175593","2"
"546597","1621486","2002-08-08","2002-08-08","21.4885325544119","44.2221292019143","39.9812500175593","0"
"546598","1621490","2002-08-05","2002-08-10","85.9539245728493","44.125680907791","39.9708334143837","5"
"546599","1621496","2002-08-11","2002-08-11","21.4884498401403","44.2059105732673","39.9645833508816","0"
"546605","1621510","2002-08-05","2002-08-05","42.9763217849731","42.791300332334","39.9062500175098","0"
"546645","1621682","2002-08-09","2002-08-09","85.9409800191402","43.2497386246722","39.3166667458306","0"
"546647","1621970","2002-08-05","2002-08-08","107.39076026541","40.0895108027604","37.8462500726977","3"
"546648","1621976","2002-08-09","2002-08-11","42.955203583622","38.3332027659125","37.7583334081461","2"
"546677","1621884","2002-08-01","2002-08-01","21.4791161624789","40.4535397408647","38.0687500163336","0"
"546678","1621888","2002-08-06","2002-08-06","21.4790957591414","40.4512358525998","38.0645833496643","0"
"546679","1622060","2002-08-09","2002-08-09","21.4764967118859","39.1461795294896","37.5312500160022","0"
"546689","1621827","2002-08-13","2002-08-13","21.4826691109419","42.7114623900932","38.7937500167894","0"
"546693","1621833","2002-08-08","2002-08-09","64.4451219289422","39.4332031219266","38.5979166833319","1"
"546696","1621851","2002-08-01","2002-08-01","42.9594136728168","40.4065820133091","38.1895833497421","0"
"546697","1621852","2002-08-03","2002-08-05","451.064788739467","40.5730958187456","38.1764885396908","2"
"546698","1621854","2002-08-09","2002-08-11","42.9592911952138","40.6116657688777","38.1770833497344","2"
"546699","1621856","2002-08-09","2002-08-09","21.4796048342943","40.5619741677171","38.1687500163958","0"
